Велосипеды;AIST;"Jazz 2.0 (2016)";3509777958;590,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Jazz 24 (2016)";3509777959;235,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Quest (2016)";3509777960;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Quest Disk (2016)";3509777961;360,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rocky 1.0 (2016)";3509777962;450,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rocky 1.0 D (2016)";3509777963;490,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rocky 2.0 (2016)";3509777964;555,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rocky 2.0 D (2016)";3509777965;599,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rocky Junior 1.0 (2016)";3509777966;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rocky Junior 2.0 (2016)";3509777967;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rosy 1.0 (2016)";3509777968;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rosy 1.0 D (2016)";3509777969;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rosy 2.0 (2016)";3509777970;555,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rosy Junior 1.0 (2016)";3509777971;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Rosy Junior 2.0 (2016)";3509777972;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Slide 1.0 (2016)";3509777973;698,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Slide 2.0 (2016)";3509777974;730,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Slide 3.0 (2016)";3509777975;799,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Smart 20 1.0 (2016)";3509777976;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Smart 20 2.0 (2016)";3509777977;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Smart 24 1.0 (2016)";3509777978;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;"Smart 24 2.0 (2016)";3509777979;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;173-344;3509777980;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;28-130;3509777981;196,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;28-240;3509777982;196,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский 8";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;111-353;3509777983;252,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский, 8.";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский, 8.";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский, 8.";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;112-314;3509777984;252,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский, 8.";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский, 8.";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский, 8.";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;AIST;26-210;3509777985;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский, 8.";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский, 8.";"ОАО «Мотовело». РБ, 220033, г. Минск, Пр-т. Партизанский, 8.";12;1;0,00;2;0,00;36;нет;нет
Велосипеды;Cronus;"Adonis 310 (2014)";3509777986;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012654";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Adonis 310 Acera (2015)";3509777987;600,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012655";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Adonis 310 Altus (2015)";3509777988;480,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012656";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Algarve (2014)";3509777989;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012657";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Apollo (2014)";3509777990;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012658";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"BATURO 1.0";3509777991;590,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012659";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Baturo 1.0 (2015)";3509777992;570,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012660";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Best Mate 24 Boy (2014)";3509777993;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012661";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Best Mate 24 Girl (2014)";3509777994;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012662";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Blade 1.0";3509777995;350,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012663";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Blade 1.0 (2015)";3509777996;350,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012664";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Butterfly 2.0 (2014)";3509777997;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012665";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Butterfly 3.0 (2014)";3509777998;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012666";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Carte 320 (2015)";3509777999;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012667";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Carte 410 (2015)";3509778000;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012668";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Carter (2014)";3509778001;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012669";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Coupe 0.5 (2014)";3509778002;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012670";12;1;0,00;2;0,00;60;нет;нет
Велосипеды;Cronus;"Coupe 1.0 (2014)";3509778003;0,00;BYN;"Огромный ассортимент товаров, грамотные консультации и помощь в выборе. Скидки при покупке двух товаров и самовывозе";"SHINE WHEEL BYCYCLE CO. LTD. 2, PUBEILU, YUNPU INDUSTRY ZONE, HUANGPU DISTRICT, Guanghou 510530, China.";"ЧУП ""УСВ"", 223021, Минская обл, Минский р-н, д. Богатырева, произв. здание, ком. 2.";"г. Минск, тел. +375(44)7262654, +375(29)7012671";12;1;0,00;2;0,00;60;нет;нет
